timestamp_utc,label,gpu_power_w,gpu_util_pct,throughput_samples_per_s,perf_per_w,iterations,measurement_mode
2026-04-06T16:24:09Z,treatment,41.74,27,10.7654,0.257917,30,subprocess
2026-04-06T16:24:38Z,baseline,41.54,27,10.6776,0.257044,30,subprocess
2026-04-06T16:24:41Z,treatment,41.40,25,10.7776,0.260328,30,subprocess
2026-04-06T16:25:10Z,baseline,41.14,26,11.8973,0.289190,30,subprocess
2026-04-06T16:25:13Z,treatment,41.40,26,11.4878,0.277483,30,subprocess
2026-04-06T16:25:41Z,baseline,40.61,27,11.7274,0.288781,30,subprocess
2026-04-06T16:25:44Z,treatment,40.31,27,11.6257,0.288407,30,subprocess
2026-04-06T16:26:13Z,baseline,39.71,28,11.3682,0.286282,30,subprocess
2026-04-06T16:26:15Z,treatment,39.33,26,12.4276,0.315982,30,subprocess
2026-04-06T16:26:43Z,baseline,38.80,26,12.4486,0.320840,30,subprocess
2026-04-06T16:26:45Z,treatment,38.94,27,12.1661,0.312431,30,subprocess
2026-04-06T16:27:13Z,baseline,39.54,26,10.7548,0.271997,30,subprocess
2026-04-06T16:27:16Z,treatment,39.49,25,9.7904,0.247921,30,subprocess
2026-04-06T16:27:46Z,baseline,39.27,26,9.7094,0.247248,30,subprocess
2026-04-06T16:27:49Z,treatment,38.95,26,10.9652,0.281520,30,subprocess
2026-04-06T16:28:18Z,baseline,38.87,25,10.9280,0.281143,30,subprocess
2026-04-06T16:28:21Z,treatment,39.04,25,11.2375,0.287845,30,subprocess
2026-04-06T16:28:49Z,baseline,38.89,25,10.7130,0.275469,30,subprocess
2026-04-06T16:28:52Z,treatment,39.22,26,11.0116,0.280766,30,subprocess
2026-04-06T16:29:21Z,baseline,39.03,26,11.1122,0.284708,30,subprocess
2026-04-06T16:29:24Z,treatment,39.21,24,10.9369,0.278932,30,subprocess
2026-04-06T16:29:53Z,baseline,38.85,25,11.0658,0.284833,30,subprocess
2026-04-06T16:29:56Z,treatment,38.70,26,10.8774,0.281069,30,subprocess
2026-04-06T16:30:24Z,baseline,38.73,25,10.9757,0.283389,30,subprocess
2026-04-06T16:30:27Z,treatment,38.77,25,11.0937,0.286140,30,subprocess
2026-04-06T16:30:56Z,baseline,38.54,26,10.9373,0.283792,30,subprocess
2026-04-06T16:30:59Z,treatment,38.68,25,10.9297,0.282566,30,subprocess
2026-04-06T16:31:27Z,baseline,39.13,24,11.0476,0.282331,30,subprocess
2026-04-06T16:31:30Z,treatment,38.95,26,11.2736,0.289438,30,subprocess
2026-04-06T16:31:58Z,baseline,39.09,24,10.8087,0.276509,30,subprocess
2026-04-06T16:32:01Z,treatment,42.34,24,10.4927,0.247820,30,subprocess
2026-04-06T16:32:30Z,baseline,39.32,26,11.1163,0.282713,30,subprocess
2026-04-06T16:32:33Z,treatment,39.72,23,11.1319,0.280259,30,subprocess
2026-04-06T16:33:02Z,baseline,43.14,25,10.8631,0.251810,30,subprocess
2026-04-06T16:33:05Z,treatment,39.94,27,10.7282,0.268607,30,subprocess
2026-04-06T16:33:33Z,baseline,39.95,25,11.0217,0.275888,30,subprocess
2026-04-06T16:33:36Z,treatment,40.08,26,11.1042,0.277051,30,subprocess
2026-04-06T16:34:05Z,baseline,40.89,26,11.0969,0.271383,30,subprocess
2026-04-06T16:34:07Z,treatment,40.42,25,11.0464,0.273290,30,subprocess
2026-04-06T16:34:36Z,baseline,40.39,24,11.0618,0.273875,30,subprocess
2026-04-06T16:34:39Z,treatment,40.44,25,11.0956,0.274372,30,subprocess
2026-04-06T16:35:07Z,baseline,40.45,25,11.0876,0.274107,30,subprocess
2026-04-06T16:35:10Z,treatment,40.51,27,11.1108,0.274274,30,subprocess
2026-04-06T16:35:39Z,baseline,40.63,26,11.1512,0.274458,30,subprocess
2026-04-06T16:35:42Z,treatment,40.48,25,11.0998,0.274205,30,subprocess
2026-04-06T16:36:10Z,baseline,41.01,25,10.7863,0.263017,30,subprocess
2026-04-06T16:36:13Z,treatment,40.87,25,10.9147,0.267059,30,subprocess
2026-04-06T16:36:42Z,baseline,40.85,28,11.2350,0.275031,30,subprocess
2026-04-06T16:36:45Z,treatment,40.68,25,11.1747,0.274698,30,subprocess
2026-04-06T16:37:13Z,baseline,40.90,25,10.9237,0.267083,30,subprocess
2026-04-06T16:37:16Z,treatment,40.90,25,10.6426,0.260210,30,subprocess
2026-04-06T16:37:45Z,baseline,41.10,24,10.9476,0.266364,30,subprocess
2026-04-06T16:37:48Z,treatment,41.20,26,10.4557,0.253779,30,subprocess
2026-04-06T16:38:17Z,baseline,41.11,25,10.8057,0.262848,30,subprocess
2026-04-06T16:38:20Z,treatment,41.26,27,11.1426,0.270058,30,subprocess
2026-04-06T16:38:48Z,baseline,41.21,27,10.9840,0.266537,30,subprocess
2026-04-06T16:38:51Z,treatment,41.26,24,11.2734,0.273227,30,subprocess
2026-04-06T16:39:19Z,baseline,41.17,26,11.2015,0.272080,30,subprocess
2026-04-06T16:39:22Z,treatment,41.38,25,11.2322,0.271440,30,subprocess
2026-04-06T16:39:51Z,baseline,40.64,25,11.1384,0.274075,30,subprocess
2026-04-06T16:39:54Z,treatment,40.87,24,11.1772,0.273482,30,subprocess
2026-04-06T16:40:22Z,baseline,39.68,24,11.0521,0.278530,30,subprocess
2026-04-06T16:40:25Z,treatment,39.72,27,11.1841,0.281573,30,subprocess
2026-04-06T16:40:53Z,baseline,39.37,26,11.1048,0.282061,30,subprocess
2026-04-06T16:40:56Z,treatment,39.49,26,11.1172,0.281519,30,subprocess
2026-04-06T16:41:25Z,baseline,39.20,24,11.0796,0.282643,30,subprocess
2026-04-06T16:41:28Z,treatment,39.16,25,11.1903,0.285759,30,subprocess
2026-04-06T16:41:56Z,baseline,39.26,25,11.1519,0.284053,30,subprocess
2026-04-06T16:41:59Z,treatment,38.86,25,11.1154,0.286036,30,subprocess
2026-04-06T16:42:27Z,baseline,38.81,27,10.9911,0.283204,30,subprocess
2026-04-06T16:42:30Z,treatment,38.66,24,11.2164,0.290128,30,subprocess
2026-04-06T16:42:59Z,baseline,39.16,28,10.7702,0.275031,30,subprocess
2026-04-06T16:43:02Z,treatment,41.77,25,10.9263,0.261583,30,subprocess
2026-04-06T16:43:30Z,baseline,38.47,27,11.2356,0.292062,30,subprocess
2026-04-06T16:43:33Z,treatment,38.49,25,11.1264,0.289071,30,subprocess
2026-04-06T16:44:02Z,baseline,41.62,26,10.5841,0.254303,30,subprocess
2026-04-06T16:44:05Z,treatment,39.11,26,11.1897,0.286109,30,subprocess
2026-04-06T16:44:33Z,baseline,38.78,26,10.9757,0.283026,30,subprocess
2026-04-06T16:44:36Z,treatment,38.72,26,11.3310,0.292640,30,subprocess
2026-04-06T16:45:04Z,baseline,38.68,25,11.1224,0.287548,30,subprocess
2026-04-06T16:45:07Z,treatment,38.71,26,10.9765,0.283556,30,subprocess
2026-04-06T16:45:36Z,baseline,38.92,28,11.2167,0.288198,30,subprocess
2026-04-06T16:45:39Z,treatment,39.16,25,11.1857,0.285641,30,subprocess
2026-04-06T16:46:08Z,baseline,39.46,25,10.8514,0.274998,30,subprocess
2026-04-06T16:46:11Z,treatment,39.53,25,10.5552,0.267018,30,subprocess
2026-04-06T16:46:40Z,baseline,39.67,26,11.1706,0.281587,30,subprocess
2026-04-06T16:46:42Z,treatment,39.66,26,11.1342,0.280741,30,subprocess
2026-04-06T16:47:11Z,baseline,40.18,26,10.9223,0.271835,30,subprocess
2026-04-06T16:47:14Z,treatment,39.83,27,11.0965,0.278597,30,subprocess
2026-04-06T16:47:42Z,baseline,40.33,26,10.6157,0.263221,30,subprocess
2026-04-06T16:47:45Z,treatment,40.23,26,11.1231,0.276487,30,subprocess
2026-04-06T16:48:14Z,baseline,40.34,24,11.0917,0.274954,30,subprocess
2026-04-06T16:48:17Z,treatment,40.31,26,11.1176,0.275803,30,subprocess
2026-04-06T16:48:45Z,baseline,40.48,27,11.0120,0.272035,30,subprocess
2026-04-06T16:48:48Z,treatment,40.55,27,11.1793,0.275692,30,subprocess
2026-04-06T16:49:17Z,baseline,40.90,25,10.7884,0.263774,30,subprocess
2026-04-06T16:49:20Z,treatment,40.76,26,11.2604,0.276262,30,subprocess
2026-04-06T16:49:48Z,baseline,40.65,25,12.7224,0.312975,30,subprocess
2026-04-06T16:49:51Z,treatment,41.21,25,12.1691,0.295295,30,subprocess
2026-04-06T16:50:18Z,baseline,40.15,25,12.8574,0.320233,30,subprocess
2026-04-06T16:50:21Z,treatment,40.65,25,12.6432,0.311025,30,subprocess
2026-04-06T16:50:49Z,baseline,42.16,26,11.0451,0.261980,30,subprocess
2026-04-06T16:50:52Z,treatment,41.97,26,11.0187,0.262538,30,subprocess
2026-04-06T16:51:21Z,baseline,41.20,25,10.9003,0.264570,30,subprocess
2026-04-06T16:51:24Z,treatment,43.32,24,11.1665,0.257767,30,subprocess
2026-04-06T16:51:52Z,baseline,40.99,27,12.7462,0.310959,30,subprocess
2026-04-06T16:51:55Z,treatment,40.90,26,11.5231,0.281738,30,subprocess
2026-04-06T16:52:23Z,baseline,41.66,30,11.8346,0.284075,30,subprocess
2026-04-06T16:52:26Z,treatment,41.41,26,12.3711,0.298746,30,subprocess
2026-04-06T16:52:53Z,baseline,43.15,27,11.4171,0.264590,30,subprocess
2026-04-06T16:52:56Z,treatment,41.83,28,11.2945,0.270009,30,subprocess
2026-04-06T16:53:26Z,baseline,42.04,28,11.3855,0.270824,30,subprocess
2026-04-06T16:53:28Z,treatment,40.50,26,12.3986,0.306139,30,subprocess
2026-04-06T16:53:56Z,baseline,39.82,24,12.2447,0.307500,30,subprocess
2026-04-06T16:53:59Z,treatment,39.55,25,12.2444,0.309592,30,subprocess
2026-04-06T16:54:27Z,baseline,39.05,25,11.3568,0.290827,30,subprocess
2026-04-06T16:54:30Z,treatment,39.37,25,11.6072,0.294823,30,subprocess
2026-04-06T16:54:58Z,baseline,39.41,25,11.9898,0.304232,30,subprocess
2026-04-06T16:55:01Z,treatment,39.97,29,11.6201,0.290722,30,subprocess
2026-04-06T16:55:29Z,baseline,38.56,26,12.5833,0.326330,30,subprocess
2026-04-06T16:55:31Z,treatment,38.78,25,12.6613,0.326491,30,subprocess
2026-04-06T16:55:59Z,baseline,38.59,25,12.7874,0.331365,30,subprocess
2026-04-06T16:56:01Z,treatment,42.20,24,9.8344,0.233042,30,subprocess
2026-04-06T16:56:31Z,baseline,39.78,31,10.0490,0.252614,30,subprocess
2026-04-06T16:56:34Z,treatment,38.70,25,11.9274,0.308201,30,subprocess
2026-04-06T16:57:02Z,baseline,38.47,27,12.6707,0.329366,30,subprocess
2026-04-06T16:57:04Z,treatment,38.55,23,12.4243,0.322289,30,subprocess
2026-04-06T16:57:32Z,baseline,38.73,26,12.5530,0.324116,30,subprocess
2026-04-06T16:57:35Z,treatment,38.82,27,12.6163,0.324994,30,subprocess
2026-04-06T16:58:03Z,baseline,39.26,25,12.4832,0.317963,30,subprocess
2026-04-06T16:58:05Z,treatment,38.67,27,12.3058,0.318226,30,subprocess
2026-04-06T16:58:33Z,baseline,38.31,26,12.3951,0.323547,30,subprocess
2026-04-06T16:58:35Z,treatment,38.24,26,12.7934,0.334555,30,subprocess
2026-04-06T16:59:03Z,baseline,41.85,27,12.7002,0.303470,30,subprocess
2026-04-06T16:59:05Z,treatment,39.03,25,12.5638,0.321900,30,subprocess
2026-04-06T16:59:33Z,baseline,39.20,25,12.3098,0.314025,30,subprocess
2026-04-06T16:59:35Z,treatment,39.00,26,12.6293,0.323828,30,subprocess
2026-04-06T17:00:04Z,baseline,41.30,25,12.6567,0.306457,30,subprocess
2026-04-06T17:00:06Z,treatment,39.53,27,12.3677,0.312868,30,subprocess
2026-04-06T17:00:33Z,baseline,39.57,26,12.5382,0.316861,30,subprocess
2026-04-06T17:00:36Z,treatment,39.93,27,12.5459,0.314198,30,subprocess
2026-04-06T17:01:04Z,baseline,40.77,27,12.0275,0.295008,30,subprocess
2026-04-06T17:01:07Z,treatment,40.22,26,11.9336,0.296707,30,subprocess
2026-04-06T17:01:34Z,baseline,39.98,25,11.8935,0.297486,30,subprocess
2026-04-06T17:01:37Z,treatment,40.10,27,11.8616,0.295799,30,subprocess
2026-04-06T17:02:05Z,baseline,40.43,26,11.8631,0.293424,30,subprocess
2026-04-06T17:02:08Z,treatment,40.37,27,12.6934,0.314426,30,subprocess
2026-04-06T17:02:35Z,baseline,40.19,24,12.3686,0.307753,30,subprocess
2026-04-06T17:02:38Z,treatment,40.15,26,12.7649,0.317930,30,subprocess
2026-04-06T17:03:05Z,baseline,40.24,25,12.8047,0.318208,30,subprocess
2026-04-06T17:03:08Z,treatment,40.14,26,12.6102,0.314157,30,subprocess
2026-04-06T17:03:35Z,baseline,40.51,26,12.8463,0.317115,30,subprocess
2026-04-06T17:03:38Z,treatment,40.29,27,12.7508,0.316476,30,subprocess
2026-04-06T17:04:06Z,baseline,41.10,25,12.2166,0.297240,30,subprocess
2026-04-06T17:04:09Z,treatment,40.94,25,11.9906,0.292883,30,subprocess
2026-04-06T17:04:36Z,baseline,40.67,25,12.7827,0.314303,30,subprocess
2026-04-06T17:04:39Z,treatment,40.83,26,12.6099,0.308840,30,subprocess
2026-04-06T17:05:07Z,baseline,41.38,25,10.9158,0.263793,30,subprocess
2026-04-06T17:05:10Z,treatment,41.64,26,10.9498,0.262963,30,subprocess
2026-04-06T17:05:39Z,baseline,41.21,24,11.0381,0.267850,30,subprocess
2026-04-06T17:05:42Z,treatment,41.48,25,11.0792,0.267098,30,subprocess
2026-04-06T17:06:11Z,baseline,40.43,23,10.8447,0.268233,30,subprocess
2026-04-06T17:06:14Z,treatment,40.42,22,11.1916,0.276883,30,subprocess
2026-04-06T17:06:42Z,baseline,40.89,23,11.1367,0.272358,30,subprocess
2026-04-06T17:06:45Z,treatment,40.32,23,11.0681,0.274506,30,subprocess
2026-04-06T17:07:14Z,baseline,39.13,25,12.7421,0.325635,30,subprocess
2026-04-06T17:07:16Z,treatment,38.80,24,12.2592,0.315959,30,subprocess
2026-04-06T17:07:44Z,baseline,38.18,25,12.6508,0.331347,30,subprocess
2026-04-06T17:07:46Z,treatment,38.09,23,12.6767,0.332810,30,subprocess
2026-04-06T17:08:13Z,baseline,37.96,25,13.1220,0.345679,30,subprocess
2026-04-06T17:08:16Z,treatment,38.19,24,12.9964,0.340310,30,subprocess
2026-04-06T17:08:43Z,baseline,37.83,23,13.1858,0.348553,30,subprocess
2026-04-06T17:08:45Z,treatment,37.82,23,13.1131,0.346723,30,subprocess
2026-04-06T17:09:13Z,baseline,37.85,25,12.4359,0.328556,30,subprocess
2026-04-06T17:09:15Z,treatment,37.89,24,12.9690,0.342279,30,subprocess
2026-04-06T17:09:42Z,baseline,37.80,27,12.9415,0.342368,30,subprocess
2026-04-06T17:09:45Z,treatment,37.74,24,12.9587,0.343367,30,subprocess
2026-04-06T17:10:12Z,baseline,37.46,24,13.0695,0.348891,30,subprocess
2026-04-06T17:10:14Z,treatment,37.66,24,12.4122,0.329585,30,subprocess
2026-04-06T17:10:41Z,baseline,37.47,24,12.9380,0.345291,30,subprocess
2026-04-06T17:10:44Z,treatment,37.39,24,13.1502,0.351704,30,subprocess
2026-04-06T17:11:11Z,baseline,37.49,23,12.5187,0.333921,30,subprocess
2026-04-06T17:11:14Z,treatment,37.72,25,12.9672,0.343776,30,subprocess
2026-04-06T17:11:41Z,baseline,37.17,25,13.0120,0.350068,30,subprocess
2026-04-06T17:11:43Z,treatment,37.09,24,13.1988,0.355858,30,subprocess
2026-04-06T17:12:11Z,baseline,37.56,23,13.1552,0.350244,30,subprocess
2026-04-06T17:12:13Z,treatment,37.84,25,12.7582,0.337163,30,subprocess
2026-04-06T17:12:40Z,baseline,37.92,24,12.9893,0.342545,30,subprocess
2026-04-06T17:12:43Z,treatment,38.51,24,12.6638,0.328845,30,subprocess
2026-04-06T17:13:10Z,baseline,38.12,25,13.0127,0.341362,30,subprocess
2026-04-06T17:13:12Z,treatment,38.17,23,13.1256,0.343871,30,subprocess
2026-04-06T17:13:40Z,baseline,38.48,28,13.1282,0.341170,30,subprocess
2026-04-06T17:13:42Z,treatment,38.53,26,13.0612,0.338987,30,subprocess
2026-04-06T17:14:09Z,baseline,39.12,28,13.0549,0.333715,30,subprocess
2026-04-06T17:14:12Z,treatment,38.96,25,13.0720,0.335525,30,subprocess
2026-04-06T17:14:39Z,baseline,38.98,23,13.1114,0.336362,30,subprocess
2026-04-06T17:14:41Z,treatment,38.90,23,13.2178,0.339790,30,subprocess
2026-04-06T17:15:08Z,baseline,39.09,24,13.0068,0.332740,30,subprocess
2026-04-06T17:15:11Z,treatment,39.04,25,13.0507,0.334290,30,subprocess
2026-04-06T17:15:38Z,baseline,39.37,25,13.1475,0.333948,30,subprocess
2026-04-06T17:15:40Z,treatment,39.76,24,12.6493,0.318142,30,subprocess
2026-04-06T17:16:08Z,baseline,40.18,24,10.9507,0.272541,30,subprocess
2026-04-06T17:16:11Z,treatment,39.97,26,10.9084,0.272914,30,subprocess
2026-04-06T17:16:40Z,baseline,39.80,24,13.0454,0.327773,30,subprocess
2026-04-06T17:16:42Z,treatment,39.58,23,13.2014,0.333537,30,subprocess
2026-04-06T17:17:09Z,baseline,39.83,24,12.9524,0.325192,30,subprocess
2026-04-06T17:17:12Z,treatment,39.84,24,12.9795,0.325791,30,subprocess
2026-04-06T17:17:39Z,baseline,39.97,23,12.9838,0.324839,30,subprocess
2026-04-06T17:17:42Z,treatment,40.30,25,12.0877,0.299944,30,subprocess
2026-04-06T17:18:09Z,baseline,39.90,26,13.0151,0.326194,30,subprocess
2026-04-06T17:18:12Z,treatment,39.87,22,13.1656,0.330213,30,subprocess
2026-04-06T17:18:39Z,baseline,39.96,25,13.1965,0.330242,30,subprocess
2026-04-06T17:18:41Z,treatment,40.02,24,12.9929,0.324660,30,subprocess
2026-04-06T17:19:08Z,baseline,40.13,25,12.7728,0.318285,30,subprocess
2026-04-06T17:19:11Z,treatment,40.05,24,13.0658,0.326237,30,subprocess
2026-04-06T17:19:38Z,baseline,40.16,25,13.0353,0.324584,30,subprocess
2026-04-06T17:19:40Z,treatment,40.26,24,12.8679,0.319620,30,subprocess
2026-04-06T17:20:07Z,baseline,40.24,24,12.4958,0.310531,30,subprocess
2026-04-06T17:20:10Z,treatment,40.32,24,13.0613,0.323941,30,subprocess
2026-04-06T17:20:37Z,baseline,39.16,25,13.1985,0.337040,30,subprocess
2026-04-06T17:20:39Z,treatment,39.24,25,13.0807,0.333350,30,subprocess
2026-04-06T17:21:07Z,baseline,38.93,24,12.4534,0.319893,30,subprocess
2026-04-06T17:21:10Z,treatment,38.70,25,12.0332,0.310937,30,subprocess
2026-04-06T17:21:37Z,baseline,38.16,23,13.1420,0.344392,30,subprocess
2026-04-06T17:21:39Z,treatment,38.22,25,13.0371,0.341106,30,subprocess
2026-04-06T17:22:07Z,baseline,38.24,25,13.0745,0.341906,30,subprocess
2026-04-06T17:22:09Z,treatment,38.19,27,13.1380,0.344016,30,subprocess
2026-04-06T17:22:36Z,baseline,37.87,26,13.1918,0.348343,30,subprocess
2026-04-06T17:22:39Z,treatment,37.88,22,13.2214,0.349034,30,subprocess
2026-04-06T17:23:06Z,baseline,37.82,24,13.1372,0.347361,30,subprocess
2026-04-06T17:23:08Z,treatment,37.80,25,13.0708,0.345788,30,subprocess
2026-04-06T17:23:35Z,baseline,37.87,25,13.0458,0.344488,30,subprocess
2026-04-06T17:23:38Z,treatment,37.89,22,13.0487,0.344383,30,subprocess
2026-04-06T17:24:05Z,baseline,37.71,23,13.1352,0.348320,30,subprocess
2026-04-06T17:24:08Z,treatment,37.50,25,13.0803,0.348809,30,subprocess
2026-04-06T17:24:35Z,baseline,37.40,24,13.1641,0.351980,30,subprocess
2026-04-06T17:24:37Z,treatment,37.47,24,13.0917,0.349392,30,subprocess
2026-04-06T17:25:04Z,baseline,38.22,24,13.0209,0.340684,30,subprocess
2026-04-06T17:25:07Z,treatment,37.62,27,13.0673,0.347351,30,subprocess
2026-04-06T17:25:34Z,baseline,37.33,24,13.1131,0.351275,30,subprocess
2026-04-06T17:25:36Z,treatment,37.53,24,13.0708,0.348275,30,subprocess
2026-04-06T17:26:04Z,baseline,38.55,24,11.0772,0.287347,30,subprocess
2026-04-06T17:26:07Z,treatment,38.39,24,10.9185,0.284409,30,subprocess
2026-04-06T17:26:35Z,baseline,38.95,22,11.1243,0.285606,30,subprocess
2026-04-06T17:26:38Z,treatment,38.71,26,11.3904,0.294251,30,subprocess
2026-04-06T17:27:05Z,baseline,38.34,24,12.6776,0.330664,30,subprocess
2026-04-06T17:27:08Z,treatment,38.23,24,12.9332,0.338299,30,subprocess
2026-04-06T17:27:35Z,baseline,38.57,25,13.1185,0.340122,30,subprocess
2026-04-06T17:27:37Z,treatment,38.45,26,12.9472,0.336728,30,subprocess
2026-04-06T17:28:05Z,baseline,38.86,24,12.5232,0.322265,30,subprocess
2026-04-06T17:28:08Z,treatment,39.27,26,10.6489,0.271171,30,subprocess
2026-04-06T17:28:36Z,baseline,38.88,24,13.0434,0.335479,30,subprocess
2026-04-06T17:28:38Z,treatment,38.76,22,13.0754,0.337344,30,subprocess
2026-04-06T17:29:06Z,baseline,39.18,24,13.0028,0.331874,30,subprocess
2026-04-06T17:29:08Z,treatment,38.99,23,12.7022,0.325781,30,subprocess
2026-04-06T17:29:35Z,baseline,39.21,24,13.0378,0.332512,30,subprocess
2026-04-06T17:29:38Z,treatment,39.73,25,12.4824,0.314180,30,subprocess
2026-04-06T17:30:06Z,baseline,41.16,25,10.2202,0.248305,30,subprocess
2026-04-06T17:30:09Z,treatment,39.90,25,9.8187,0.246084,30,subprocess
2026-04-06T17:30:38Z,baseline,40.10,26,10.9888,0.274036,30,subprocess
2026-04-06T17:30:41Z,treatment,40.22,27,10.9694,0.272735,30,subprocess
2026-04-06T17:31:06Z,baseline,41.50,24,9.9150,0.238916,2,subprocess
2026-04-06T17:31:06Z,treatment,41.42,24,10.2020,0.246306,2,subprocess
2026-04-06T17:31:10Z,baseline,40.61,24,10.0694,0.247955,30,subprocess
2026-04-06T17:31:13Z,treatment,40.51,24,10.5370,0.260109,30,subprocess
2026-04-06T17:31:42Z,baseline,40.62,26,11.1881,0.275434,30,subprocess
2026-04-06T17:31:45Z,treatment,39.60,24,12.7731,0.322552,30,subprocess
2026-04-06T17:32:13Z,baseline,40.25,22,12.2685,0.304806,30,subprocess
2026-04-06T17:32:16Z,treatment,40.85,24,11.1467,0.272868,30,subprocess
2026-04-06T17:32:44Z,baseline,39.87,24,13.0386,0.327029,30,subprocess
2026-04-06T17:32:46Z,treatment,39.88,24,12.6263,0.316606,30,subprocess
2026-04-06T17:33:14Z,baseline,40.20,27,11.9891,0.298238,30,subprocess
2026-04-06T17:33:17Z,treatment,40.50,24,11.7731,0.290694,30,subprocess
2026-04-06T17:33:45Z,baseline,40.03,22,12.7101,0.317514,30,subprocess
2026-04-06T17:33:47Z,treatment,40.19,24,11.4662,0.285299,30,subprocess
2026-04-06T17:34:15Z,baseline,40.10,24,12.6401,0.315215,30,subprocess
2026-04-06T17:34:17Z,treatment,40.38,24,11.2499,0.278602,30,subprocess
2026-04-06T17:34:50Z,baseline,36.92,24,11.1488,0.301972,30,subprocess
2026-04-06T17:34:53Z,treatment,10.71,3,1.1062,0.103286,30,subprocess
2026-04-06T17:35:57Z,baseline,10.74,3,11.7363,1.092766,30,subprocess
2026-04-06T17:36:00Z,treatment,23.80,2,11.0747,0.465322,30,subprocess
2026-04-06T17:36:27Z,baseline,9.34,4,13.3263,1.426801,30,subprocess
2026-04-06T17:36:30Z,treatment,8.97,3,13.0231,1.451854,30,subprocess
2026-04-06T17:36:57Z,baseline,8.69,3,12.1317,1.396051,30,subprocess
2026-04-06T17:37:00Z,treatment,8.78,3,12.1688,1.385973,30,subprocess
2026-04-06T17:37:34Z,baseline,8.39,2,2.4218,0.288647,30,subprocess
2026-04-06T17:37:47Z,treatment,8.21,3,5.1052,0.621829,30,subprocess
2026-04-06T17:38:26Z,baseline,8.69,3,9.3136,1.071764,30,subprocess
2026-04-06T17:38:29Z,treatment,8.56,6,12.5935,1.471209,30,subprocess
2026-04-06T17:39:17Z,baseline,8.48,4,12.2759,1.447634,30,subprocess
2026-04-06T17:39:19Z,treatment,8.37,3,12.8902,1.540049,30,subprocess
2026-04-06T17:39:48Z,baseline,8.20,2,12.8481,1.566838,30,subprocess
2026-04-06T17:39:51Z,treatment,8.06,3,12.8479,1.594027,30,subprocess
2026-04-06T17:40:18Z,baseline,9.62,6,11.7928,1.225868,30,subprocess
2026-04-06T17:40:21Z,treatment,7.98,2,12.6018,1.579171,30,subprocess
2026-04-06T17:40:48Z,baseline,8.13,3,12.7610,1.569613,30,subprocess
2026-04-06T17:40:51Z,treatment,8.22,3,12.5131,1.522276,30,subprocess
2026-04-06T17:41:19Z,baseline,8.18,3,12.7129,1.554150,30,subprocess
2026-04-06T17:41:21Z,treatment,8.19,3,11.9038,1.453456,30,subprocess
2026-04-06T17:41:49Z,baseline,8.12,4,11.8927,1.464615,30,subprocess
2026-04-06T17:41:52Z,treatment,8.14,3,12.1007,1.486569,30,subprocess
2026-04-06T17:42:19Z,baseline,8.05,3,11.9576,1.485411,30,subprocess
2026-04-06T17:42:22Z,treatment,7.97,2,12.3351,1.547690,30,subprocess
2026-04-06T17:42:50Z,baseline,8.03,2,12.1917,1.518269,30,subprocess
2026-04-06T17:42:52Z,treatment,8.12,6,12.3876,1.525566,30,subprocess
2026-04-06T17:43:20Z,baseline,8.12,3,12.2504,1.508667,30,subprocess
2026-04-06T17:43:23Z,treatment,8.12,6,11.7926,1.452294,30,subprocess
2026-04-06T17:43:51Z,baseline,7.82,2,12.1048,1.547931,30,subprocess
2026-04-06T17:43:53Z,treatment,8.62,2,11.8456,1.374195,30,subprocess
2026-04-06T17:44:21Z,baseline,8.07,3,12.2844,1.522235,30,subprocess
2026-04-06T17:44:24Z,treatment,7.91,2,11.9925,1.516117,30,subprocess
2026-04-06T17:44:51Z,baseline,7.95,3,12.0383,1.514255,30,subprocess
2026-04-06T17:44:54Z,treatment,7.80,7,12.1681,1.560011,30,subprocess
2026-04-06T17:45:22Z,baseline,8.03,3,12.1987,1.519142,30,subprocess
2026-04-06T17:45:24Z,treatment,7.99,3,12.2992,1.539330,30,subprocess
2026-04-06T17:45:52Z,baseline,7.53,2,12.7190,1.689106,30,subprocess
2026-04-06T17:45:54Z,treatment,8.35,3,12.9300,1.548508,30,subprocess
2026-04-06T17:46:22Z,baseline,7.97,2,12.8393,1.610957,30,subprocess
2026-04-06T17:46:24Z,treatment,7.87,3,12.5353,1.592794,30,subprocess
2026-04-06T17:46:52Z,baseline,9.61,3,12.7926,1.331178,30,subprocess
2026-04-06T17:46:54Z,treatment,9.35,2,12.9318,1.383084,30,subprocess
2026-04-06T17:47:22Z,baseline,10.43,2,11.1699,1.070939,30,subprocess
2026-04-06T17:47:25Z,treatment,10.32,4,12.1238,1.174790,30,subprocess
2026-04-06T17:47:53Z,baseline,37.85,24,11.8853,0.314010,30,subprocess
2026-04-06T17:47:55Z,treatment,37.80,25,11.6572,0.308390,30,subprocess
2026-04-06T17:48:23Z,baseline,37.87,24,11.8587,0.313143,30,subprocess
2026-04-06T17:48:26Z,treatment,37.78,24,12.0432,0.318771,30,subprocess
2026-04-06T17:48:55Z,baseline,38.18,24,11.2518,0.294704,30,subprocess
2026-04-06T17:48:57Z,treatment,38.12,25,11.9841,0.314378,30,subprocess
2026-04-06T17:49:26Z,baseline,38.84,24,10.6700,0.274716,30,subprocess
2026-04-06T17:49:29Z,treatment,38.60,25,11.1159,0.287977,30,subprocess
2026-04-06T17:49:58Z,baseline,39.56,25,10.2002,0.257842,30,subprocess
